sofifa_id,short_name,primary_position,overall,club_name,league_name,nationality_name,GPS
182761,A. Legzdins,GK,63,Dundee FC,Scottish Premiership,England,62.2
245176,J. Bartels,GK,63,SV Waldhof Mannheim 07,German 3. Bundesliga,Germany,62.2
242179,Y. Fofana,GK,62,Le Havre AC,French Ligue 2,France,62.2
253791,C. Varela,GK,62,Deportivo Táchira FC,Venezuelan Primera División,Venezuela,62.150000000000006
264161,Pablo Valencia,GK,62,CA Osasuna,Spain Primera Division,Spain,62.150000000000006
213283,Park Bae Jong,GK,63,Suwon FC,Korean K League 1,Korea Republic,62.15
213483,S. Lukić,GK,63,Varbergs BoIS FC,Swedish Allsvenskan,Bosnia and Herzegovina,62.15
222095,C. Burton,GK,62,Plymouth Argyle,English League One,England,62.14999999999999
257796,D. Balauru,GK,61,AFC UTA Arad,Romanian Liga I,Romania,62.14999999999999
225361,L. McGee,GK,62,Forest Green Rovers,English League Two,England,62.10000000000001
51694,H. Opdal,GK,64,SK Brann,Norwegian Eliteserien,Norway,62.1
239746,L. Watkowiak,GK,62,FC St. Gallen 1879,Swiss Super League,Germany,62.1
234050,S. Mbaye,GK,63,Kristiansund BK,Norwegian Eliteserien,Senegal,62.050000000000004
236867,L. Dias,GK,63,Nîmes Olympique,French Ligue 2,France,62.050000000000004
239651,Valera,GK,63,SD Huesca,Spanish Segunda División,Spain,62.050000000000004
247611,E. Selvik,GK,63,FK Haugesund,Norwegian Eliteserien,Norway,62.050000000000004
236241,G. Viscarra,GK,62,Club The Strongest,Liga de Fútbol Profesional Boliviano,Bolivia,62.050000000000004
191827,Yoo Hyun,GK,63,Suwon FC,Korean K League 1,Korea Republic,62.05
215130,N. Ibáñez,GK,63,Godoy Cruz,Argentina Primera División,Argentina,62.05
216106,M. Van Damme,GK,62,KSV Cercle Brugge,Belgian Jupiler Pro League,Belgium,62.05
224204,S. Kroll,GK,62,SV Darmstadt 98,German 2. Bundesliga,Germany,62.00000000000001
225650,T. King,GK,62,Salford City,English League Two,Wales,62.00000000000001
230179,Marlon Barninho,GK,62,Cuiabá,Campeonato Brasileiro Série A,Brazil,62.00000000000001
245276,M. Al Rubaie,GK,61,Al Ahli,Saudi Abdul L. Jameel League,Saudi Arabia,62.00000000000001
254935,R. Banegas,GK,63,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,62.0
256699,S. Osigwe,GK,63,FC Lugano,Swiss Super League,Nigeria,62.0
211353,L. Brănescu,GK,62,FC Farul Constanța,Romanian Liga I,Romania,62.0
52326,E. Jakupović,GK,64,Leicester City,English Premier League,Switzerland,61.99999999999999
253638,J. Pinto,GK,63,Sport Huancayo,Peruvian Primera División,Peru,61.95
223488,M. Sætra,GK,62,Strømsgodset IF,Norwegian Eliteserien,Norway,61.95
238969,R. Laidlaw,GK,62,Ross County FC,Scottish Premiership,Scotland,61.95
231914,D. Margush,GK,63,Western Sydney Wanderers,Australian Hyundai A-League,Australia,61.900000000000006
232507,R. Hironaga,GK,62,Vissel Kobe,Japanese J. League Division 1,Japan,61.900000000000006
253636,P. Galindo,GK,62,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,61.900000000000006
264116,Alejandro Iturbe,GK,62,Atlético de Madrid,Spain Primera Division,Spain,61.900000000000006
218867,R. Muñoz,GK,63,Club Cerro Porteño,Paraguayan Primera División,Uruguay,61.9
199730,D. Moldovan,GK,63,AFC Chindia Târgoviște,Romanian Liga I,Romania,61.85000000000001
226259,L. Andrenacci,GK,63,Genoa,Italian Serie A,Italy,61.85000000000001
230694,İ. Çipe,GK,63,Galatasaray SK,Turkish Süper Lig,Turkey,61.85000000000001
234228,R. McCrorie,GK,63,Rangers FC,Scottish Premiership,Scotland,61.85
183549,E. Parish,GK,62,St. Johnstone FC,Scottish Premiership,England,61.85
202770,C. Ripley,GK,62,Preston North End,English League Championship,England,61.85
254760,M. Arzamendia,GK,62,Club Olimpia,Paraguayan Primera División,Paraguay,61.85
257914,J. Kersken,GK,62,Borussia Mönchengladbach,German 1. Bundesliga,Germany,61.85
222096,H. Lewis,GK,62,Southampton,English Premier League,England,61.849999999999994
251034,I. Popescu,GK,62,CS Mioveni,Romanian Liga I,Romania,61.849999999999994
213677,B. Killip,GK,62,Hartlepool United,English League Two,England,61.800000000000004
243502,J. Bursztyn,GK,62,Pogoń Szczecin,Polish T-Mobile Ekstraklasa,Poland,61.800000000000004
235071,Óscar López,GK,63,Burgos CF,Spanish Segunda División,Spain,61.8
244256,D. Bielica,GK,62,Górnik Zabrze,Polish T-Mobile Ekstraklasa,Poland,61.8
246158,M. Hermansen,GK,62,Brøndby IF,Danish Superliga,Denmark,61.8
248024,V. Rîmniceanu,GK,63,FC Voluntari,Romanian Liga I,Romania,61.75000000000001
223174,O. Piri,GK,62,GZT Giresunspor,Turkish Süper Lig,Turkey,61.75000000000001
234658,O. Hedvall,GK,62,Silkeborg IF,Danish Superliga,Denmark,61.7
237426,H. Nakabayashi,GK,62,Yokohama F. Marinos,Japanese J. League Division 1,Japan,61.7
239742,J. Klinsmann,GK,62,LA Galaxy,USA Major League Soccer,United States,61.699999999999996
248858,T. Fayulu,GK,62,FC Sion,Swiss Super League,Switzerland,61.699999999999996
11381,M. Gilks,GK,63,Bolton Wanderers,English League One,Scotland,61.650000000000006
185038,M. Gliwa,GK,62,PGE FKS Stal Mielec,Polish T-Mobile Ekstraklasa,Poland,61.650000000000006
221332,G. Guerrieri,GK,62,US Salernitana 1919,Italian Serie A,Italy,61.650000000000006
232449,K. Ishikawa,GK,62,Gamba Osaka,Japanese J. League Division 1,Japan,61.650000000000006
261018,G. Serdán,GK,62,Club River Plate Asunción,Paraguayan Primera División,Paraguay,61.650000000000006
152456,S. Brown,GK,62,Exeter City,English League Two,England,61.65
231421,A. Lejoly,GK,60,K Beerschot VA,Belgian Jupiler Pro League,Belgium,61.65
256953,X. Dziekoński,GK,63,Jagiellonia Białystok,Polish T-Mobile Ekstraklasa,Poland,61.60000000000001
244524,N. Quindt,GK,62,TSV Havelse,German 3. Bundesliga,Germany,61.60000000000001
183477,M. Štěch,GK,62,Mansfield Town,English League Two,Czech Republic,61.6
247205,L. Hroššo,GK,63,Cracovia,Polish T-Mobile Ekstraklasa,Slovakia,61.599999999999994
253442,F. de Keijzer,GK,62,FC Utrecht,Holland Eredivisie,Netherlands,61.55000000000001
241388,D. Smarsch,GK,62,FC St. Pauli,German 2. Bundesliga,Germany,61.550000000000004
253428,V. Jaroš,GK,62,St. Patrick's Athletic,Rep. Ireland Airtricity League,Czech Republic,61.550000000000004
209750,I. Lawlor,GK,61,Dundee FC,Scottish Premiership,Republic of Ireland,61.550000000000004
223011,F. Sollacaro,GK,61,AC Ajaccio,French Ligue 2,France,61.55
251165,T. Savin,GK,62,Accrington Stanley,English League One,England,61.50000000000001
261322,G. Castellanos,GK,63,Universidad Técnica de Cajamarca,Peruvian Primera División,Peru,61.5
240791,Marcos Lavín,GK,62,FC Voluntari,Romanian Liga I,Spain,61.5
258864,S. Drljača,GK,62,Borussia Dortmund II,German 3. Bundesliga,Germany,61.5
260033,R. Rodríguez,GK,62,12 de Octubre FC,Paraguayan Primera División,Paraguay,61.5
222621,Du Jia,GK,61,Shanghai Port FC,Chinese Super League,China PR,61.5
243294,T. Leysen,GK,61,KRC Genk,Belgian Jupiler Pro League,Belgium,61.5
237414,W. Popp,GK,63,Oita Trinita,Japanese J. League Division 1,Japan,61.45
214353,W. Cuesta,GK,62,Club Deportes Tolima,Colombian Liga Postobón,Colombia,61.45
228385,H. Burgoyne,GK,62,Shrewsbury Town,English League One,England,61.45
208697,D. Rogers,GK,62,Oldham Athletic,English League Two,Republic of Ireland,61.400000000000006
211835,F. Flückiger,GK,62,Türkgücü München,German 3. Bundesliga,Germany,61.400000000000006
255236,M. Bakker,GK,62,AZ Alkmaar,Holland Eredivisie,Netherlands,61.400000000000006
260326,B. Fall,GK,62,AS Saint-Étienne,French Ligue 1,Senegal,61.400000000000006
146486,Saizar,GK,65,SD Amorebieta,Spanish Segunda División,Spain,61.4
181468,D. Bouzanis,GK,62,Sutton United,English League Two,Australia,61.4
207606,J. Lynch,GK,61,Rochdale,English League Two,England,61.4
190179,D. Cornell,GK,62,Peterborough United,English League Championship,Wales,61.35000000000001
248478,D. Ramaj,GK,62,Eintracht Frankfurt,German 1. Bundesliga,Germany,61.35000000000001
263673,Andrew,GK,60,Gil Vicente FC,Portuguese Liga ZON SAGRES,Brazil,61.35000000000001
182206,R. O'Donnell,GK,62,Bradford City,English League Two,England,61.35
255452,C. Riveros,GK,62,Club Nacional,Paraguayan Primera División,Paraguay,61.35
262295,I. Vekič,GK,62,FC Paços de Ferreira,Portuguese Liga ZON SAGRES,Slovenia,61.35
222471,J. Rasheed,GK,62,BK Häcken,Swedish Allsvenskan,Norway,61.300000000000004
211604,L. Roberts,GK,61,Northampton Town,English League Two,England,61.300000000000004
258485,F. Jörgensen,GK,63,Villarreal CF,Spain Primera Division,Sweden,61.3
246671,A. Okonkwo,GK,61,Arsenal,English Premier League,England,61.3
233466,M. Pettersen,GK,62,SK Brann,Norwegian Eliteserien,Norway,61.25000000000001
232633,M. Hayashi,GK,61,Gamba Osaka,Japanese J. League Division 1,Japan,61.25000000000001
191848,W. Abdullah,GK,63,Al Nassr,Saudi Abdul L. Jameel League,Saudi Arabia,61.25
201864,S. Thomas,GK,62,Tromsø IL,Norwegian Eliteserien,Canada,61.25
233211,N. Klinger,GK,62,VfL Wolfsburg,German 1. Bundesliga,Germany,61.25
256053,J. Pulskamp,GK,62,Sporting Kansas City,USA Major League Soccer,United States,61.25
186147,G. Woods,GK,61,Aberdeen,Scottish Premiership,England,61.25
239559,J. de Lange,GK,62,FC Twente,Holland Eredivisie,Netherlands,61.2
239371,I. El Maach,GK,61,RKC Waalwijk,Holland Eredivisie,Morocco,61.2
256172,B. Unger,GK,61,SK Rapid Wien,Austrian Football Bundesliga,Austria,61.2
262812,Lucas Covolan,GK,62,Port Vale,English League Two,Brazil,61.150000000000006
213344,D. Barnes,GK,61,Queens Park Rangers,English League Championship,Jamaica,61.150000000000006
255981,Z. Suzuki,GK,60,Urawa Red Diamonds,Japanese J. League Division 1,Japan,61.150000000000006
264351,A. Bencze,GK,60,Vitória de Guimarães,Portuguese Liga ZON SAGRES,Hungary,61.150000000000006
240722,Campos,GK,61,RC Celta de Vigo,Spain Primera Division,Spain,61.15
237553,A. Yiğiter,GK,61,Atakaş Hatayspor,Turkish Süper Lig,Turkey,61.10000000000001
223988,L. Ward,GK,62,Swindon Town,English League Two,England,61.1
259314,Pere Joan,GK,62,RCD Mallorca,Spain Primera Division,Spain,61.1
230893,O. Evans,GK,61,Cheltenham Town,English League One,Wales,61.1
191684,Jung San,GK,62,Incheon United FC,Korean K League 1,Korea Republic,61.05000000000001
210368,J. Duncan,GK,62,Newcastle Jets,Australian Hyundai A-League,Australia,61.05000000000001
244178,T. Kretzschmar,GK,61,TSV 1860 München,German 3. Bundesliga,Germany,61.050000000000004
257176,D. Gorka,GK,60,Fortuna Düsseldorf,German 2. Bundesliga,Germany,61.050000000000004
202244,B. Meredith,GK,61,Nashville SC,USA Major League Soccer,United States,61.05
235597,M. Al Anazi,GK,61,Al Batin,Saudi Abdul L. Jameel League,Saudi Arabia,61.05
240856,B. Bayazit,GK,61,Yukatel Kayserispor,Turkish Süper Lig,Netherlands,61.05
229393,S. Hornby,GK,61,Bradford City,English League Two,England,61.0
263154,Sergio Díaz,GK,61,FC Cartagena,Spanish Segunda División,Spain,61.0
264476,Joel Jiménez,GK,61,Real Sporting de Gijón,Spanish Segunda División,Spain,61.0
216833,J. Houwen,GK,62,Vitesse,Holland Eredivisie,Netherlands,60.95
230631,M. Festa,GK,62,Crotone,Italian Serie B,Italy,60.95
232481,K. Matsui,GK,62,Cerezo Osaka,Japanese J. League Division 1,Japan,60.95
52679,J. Murphy,GK,61,Tranmere Rovers,English League Two,Republic of Ireland,60.95
191924,Lee Bum Young,GK,61,Jeonbuk Hyundai Motors,Korean K League 1,Korea Republic,60.95
260527,K. Nagai,GK,61,Shimizu S-Pulse,Japanese J. League Division 1,Japan,60.95
262254,P. Bos,GK,61,SC Cambuur,Holland Eredivisie,Netherlands,60.95
262659,N. Atubolu,GK,61,Sport-Club Freiburg,German 1. Bundesliga,Germany,60.95
254390,J. Cárdenas,GK,63,LDU Quito,Ecuadorian Serie A,Ecuador,60.900000000000006
210022,P. Sprint,GK,62,FC Viktoria 1889 Berlin,German 3. Bundesliga,Germany,60.900000000000006
261173,F. Ferrero,GK,62,Club Atlético Sarmiento,Argentina Primera División,Argentina,60.900000000000006
263234,Pedro Teixeira,GK,61,Clube Sport Marítimo,Portuguese Liga ZON SAGRES,Portugal,60.900000000000006
263337,S. Al Manthari,GK,61,Al Ain FC,UAE Arabian Gulf League,United Arab Emirates,60.9
248766,M. Barcola,GK,60,Olympique Lyonnais,French Ligue 1,Togo,60.85000000000001
261584,T. Kato,GK,60,Gamba Osaka,Japanese J. League Division 1,Japan,60.85000000000001
239477,A. Damlu,GK,62,Yeni Malatyaspor,Turkish Süper Lig,Turkey,60.85
224853,J. Chávez,GK,59,Fútbol Club Juárez,Mexican Liga MX,Mexico,60.80000000000001
230653,J. Wollacott,GK,61,Swindon Town,English League Two,England,60.800000000000004
259530,Alfonso Pastor,GK,62,Sevilla FC,Spain Primera Division,Spain,60.8
259255,Lee Kyung Tae,GK,61,Kawasaki Frontale,Japanese J. League Division 1,Korea Republic,60.75000000000001
155422,J. Szmatuła,GK,62,Piast Gliwice,Polish T-Mobile Ekstraklasa,Poland,60.75
240286,J. García,GK,62,Santos Laguna,Mexican Liga MX,Mexico,60.75
246603,Matis Carvalho,GK,61,Montpellier Hérault SC,French Ligue 1,Portugal,60.75
222177,Zhang ZhenQiang,GK,60,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,60.75
209895,M. Acton,GK,61,Melbourne Victory,Australian Hyundai A-League,Australia,60.70000000000001
219795,J. Coleman,GK,61,Rochdale,English League Two,England,60.7
232816,A. Rivero,GK,61,Arsenal de Sarandí,Argentina Primera División,Argentina,60.7
257010,K. Nakano,GK,61,Hokkaido Consadole Sapporo,Japanese J. League Division 1,Japan,60.7
208988,H. Shaian,GK,60,Al Shabab,Saudi Abdul L. Jameel League,Saudi Arabia,60.7
230749,A. Bukhari,GK,60,Al Nassr,Saudi Abdul L. Jameel League,Saudi Arabia,60.699999999999996
254906,R. Scott,GK,60,Western United FC,Australian Hyundai A-League,Australia,60.699999999999996
232505,T. Hayashi,GK,63,Sanfrecce Hiroshima,Japanese J. League Division 1,Japan,60.650000000000006
244409,F. Faist,GK,62,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,60.650000000000006
229783,D. Gyollai,GK,61,Peterborough United,English League Championship,Hungary,60.650000000000006
263498,L. Martinez,GK,61,Club Atlético Talleres,Argentina Primera División,Argentina,60.650000000000006
228526,Hwang ByeongGeun,GK,60,Jeonbuk Hyundai Motors,Korean K League 1,Korea Republic,60.650000000000006
237802,C. Haas,GK,62,SV Ried,Austrian Football Bundesliga,Austria,60.65
259085,F. Tapia,GK,61,Club América,Mexican Liga MX,Mexico,60.65
263547,Dalberson,GK,60,Futebol Clube de Famalicão,Portuguese Liga ZON SAGRES,Brazil,60.64999999999999
212392,R. Stewart,GK,61,Heart of Midlothian,Scottish Premiership,Scotland,60.6
191336,S. Ando,GK,60,Kawasaki Frontale,Japanese J. League Division 1,Japan,60.6
228611,D. Al Saeed,GK,60,Al Hazem,Saudi Abdul L. Jameel League,Saudi Arabia,60.6
253840,D. Valdés,GK,61,Deportivo Táchira FC,Venezuelan Primera División,Venezuela,60.55000000000001
182474,Zhang Chong,GK,62,Dalian Professional Football Club,Chinese Super League,China PR,60.55
263760,G. Ratcliffe,GK,61,Cardiff City,English League Championship,Wales,60.55
261417,K. Mier,GK,60,Atlético Nacional,Colombian Liga Postobón,Colombia,60.55
237776,K. Tanno,GK,63,Kawasaki Frontale,Japanese J. League Division 1,Japan,60.50000000000001
223982,R. Watson,GK,60,Scunthorpe United,English League Two,England,60.50000000000001
189013,M. Buchalik,GK,62,Wisła Kraków,Polish T-Mobile Ekstraklasa,Poland,60.5
214525,D. Richards,GK,61,Crewe Alexandra,English League One,Wales,60.5
262865,F. Sanguinetti,GK,60,Club Atlético Banfield,Argentina Primera División,Argentina,60.5
252255,Barredo,GK,61,SD Ponferradina,Spanish Segunda División,Spain,60.45000000000001
257740,F. Croitoru,GK,62,Campionii FC Arges,Romanian Liga I,Romania,60.45
258085,E. Dos Santos Haesler,GK,62,FC Nordsjælland,Danish Superliga,Germany,60.45
195057,S. Fox,GK,61,Motherwell,Scottish Premiership,Scotland,60.45
206500,J. Maxted,GK,61,Northampton Town,English League Two,England,60.45
220167,G. Sánchez,GK,61,Club Independiente Santa Fe,Colombian Liga Postobón,Colombia,60.45
244191,J. Anang,GK,61,Stevenage,English League Two,England,60.45
258641,O. Bosworth,GK,60,Leicester City,English Premier League,England,60.45
239019,J. Delianov,GK,61,Adelaide United,Australian Hyundai A-League,North Macedonia,60.449999999999996
255485,D. Sandy,GK,62,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Bolivia,60.400000000000006
260918,T. Romero,GK,61,Los Angeles FC,USA Major League Soccer,El Salvador,60.400000000000006
234858,M. Funk,GK,61,SpVgg Greuther Fürth,German 1. Bundesliga,Germany,60.4
254194,G. Salvatierra,GK,61,Club Atlético Palmaflor,Liga de Fútbol Profesional Boliviano,Bolivia,60.4
262305,Chanza,GK,62,UD Ibiza,Spanish Segunda División,Spain,60.35000000000001
254513,C. Eriksson,GK,61,Mjällby AIF,Swedish Allsvenskan,Finland,60.35
191528,Hou Sen,GK,60,Beijing Guoan FC,Chinese Super League,China PR,60.35
255674,Y. Gil,GK,60,Aragua Fútbol Club,Venezuelan Primera División,Venezuela,60.35
257958,Ž. Kostadinović,GK,59,FC Zürich,Swiss Super League,Switzerland,60.35
221844,Shao Puliang,GK,62,Shijiazhuang Ever Bright F.C.,Chinese Super League,China PR,60.300000000000004
252241,D. Rouyard,GK,61,FC Girondins de Bordeaux,French Ligue 1,France,60.300000000000004
264088,K. Skjærstein,GK,61,Lillestrøm SK,Norwegian Eliteserien,Norway,60.300000000000004
247067,M. Bu Sanda,GK,60,Al Ain FC,UAE Arabian Gulf League,United Arab Emirates,60.300000000000004
251995,João Gonçalves,GK,63,Boavista FC,Portuguese Liga ZON SAGRES,Portugal,60.3
240489,M. Christiansen,GK,61,Lillestrøm SK,Norwegian Eliteserien,Norway,60.3
257014,M. Sasaki,GK,60,Kashiwa Reysol,Japanese J. League Division 1,Japan,60.25000000000001
170877,K. Letheren,GK,61,Morecambe,English League One,Wales,60.25
191803,T. Hasegawa,GK,61,Tokushima Vortis,Japanese J. League Division 1,Japan,60.25
256004,Á. Preciado,GK,61,Barcelona Sporting Club,Ecuadorian Serie A,Ecuador,60.25
260735,J. Semidey,GK,61,Aragua Fútbol Club,Venezuelan Primera División,Venezuela,60.25
264048,E. Cabezas,GK,61,Deportivo Pasto,Colombian Liga Postobón,Colombia,60.25
237201,K. McIntosh,GK,61,Sporting Kansas City,USA Major League Soccer,United States,60.2
259899,J. Romero,GK,61,Rosario Central,Argentina Primera División,Argentina,60.2
255290,João Monteiro,GK,60,Belenenses SAD,Portuguese Liga ZON SAGRES,Portugal,60.2
261170,O. Ba,GK,60,FC Metz,French Ligue 1,Senegal,60.2
230765,H. Al Watyan,GK,61,Al Hilal,Saudi Abdul L. Jameel League,Saudi Arabia,60.150000000000006
244073,Y. Bangsow,GK,60,Eintracht Braunschweig,German 3. Bundesliga,Germany,60.150000000000006
264262,P. Tear,GK,60,CD Tondela,Portuguese Liga ZON SAGRES,Sweden,60.150000000000006
235155,J. Bekkema,GK,59,SC Heerenveen,Holland Eredivisie,Netherlands,60.150000000000006
173244,C. Taborda,GK,62,Club Atlético Central Córdoba,Argentina Primera División,Argentina,60.15
232566,H. Takimoto,GK,60,Kashiwa Reysol,Japanese J. League Division 1,Japan,60.15
246246,B. Leneis,GK,60,1. FC Magdeburg,German 3. Bundesliga,Germany,60.15
224322,K. Haug,GK,61,Vålerenga Fotball,Norwegian Eliteserien,Norway,60.10000000000001
202583,E. Newton,GK,61,Vancouver Whitecaps FC,USA Major League Soccer,United States,60.1
231046,J. Eastwood,GK,61,Sheffield United,English League Championship,England,60.1
262561,A. Tsilingiris,GK,61,APOEL Nicosia FC,Cypriot First Division,Greece,60.1
229397,M. Vargas,GK,60,Unión La Calera,Chilian Campeonato Nacional,Chile,60.1
251285,N. Thiede,GK,60,Sportclub Verl,German 3. Bundesliga,Germany,60.1
264149,C. Geist,GK,60,Unión de Santa Fe,Argentina Primera División,Argentina,60.1
257237,R. Doohan,GK,61,Tranmere Rovers,English League Two,Scotland,60.099999999999994
254396,L. Claros,GK,61,Club Always Ready,Liga de Fútbol Profesional Boliviano,Bolivia,60.050000000000004
259695,H. Espínola,GK,61,Guaireña FC,Paraguayan Primera División,Paraguay,60.050000000000004
139476,D. Gerken,GK,60,Colchester United,English League Two,England,60.050000000000004
239573,M. Bleve,GK,60,Lecce,Italian Serie B,Italy,60.050000000000004
257985,L. Amadé,GK,60,Defensa y Justicia,Argentina Primera División,Argentina,60.050000000000004
219657,L. Wedl,GK,60,FK Austria Wien,Austrian Football Bundesliga,Austria,60.05
258511,E. Bilgin,GK,60,Beşiktaş JK,Turkish Süper Lig,Turkey,60.05
264265,A. van Lare,GK,61,PSV,Holland Eredivisie,Netherlands,60.0
183533,D. Lyness,GK,60,St. Mirren,Scottish Premiership,England,60.0
257862,J. Belshaw,GK,61,Bristol Rovers,English League Two,England,59.95
259780,P. Díaz,GK,61,Carlos A. Mannucci,Peruvian Primera División,Peru,59.95
229274,L. Thomas,GK,60,Forest Green Rovers,English League Two,Wales,59.95
244066,C. Frommann,GK,60,SV Meppen,German 3. Bundesliga,Germany,59.95
256742,L. Lund,GK,60,Viborg FF,Danish Superliga,Denmark,59.95
258031,F. Palmowski,GK,61,Hertha BSC,German 1. Bundesliga,Germany,59.900000000000006
258983,B. Reus,GK,61,AZ Alkmaar,Holland Eredivisie,Netherlands,59.900000000000006
239203,G. Coudert,GK,60,Stade Brestois 29,French Ligue 1,France,59.900000000000006
251157,Lee Gwang Yeon,GK,60,Gangwon FC,Korean K League 1,Korea Republic,59.9
257638,L. Philipp,GK,60,TSG Hoffenheim,German 1. Bundesliga,Germany,59.9
253627,W. Rojas,GK,61,Club Atlético Palmaflor,Liga de Fútbol Profesional Boliviano,Bolivia,59.85000000000001
259466,T. Jansen,GK,60,Feyenoord,Holland Eredivisie,Netherlands,59.85000000000001
261409,S. Araujo,GK,60,Junior FC,Colombian Liga Postobón,Colombia,59.85000000000001
248073,Ș. Târnovanu,GK,61,FCSB (Steaua),Romanian Liga I,Romania,59.85
252911,T. Schreiber,GK,60,Hallescher FC,German 3. Bundesliga,Germany,59.85
255633,N. Christogeorgos,GK,60,Panathinaikos FC,Greek Super League,Greece,59.85
253688,M. Popa,GK,60,FC Voluntari,Romanian Liga I,Romania,59.849999999999994
215408,A. Chapman,GK,60,Gillingham,English League One,England,59.800000000000004
251298,O. Hanin,GK,58,1. FSV Mainz 05,German 1. Bundesliga,Israel,59.800000000000004
255812,J. Lara,GK,61,Sociedad Deportiva Aucas,Ecuadorian Serie A,Ecuador,59.8
259783,S. Rojas,GK,60,Carlos A. Mannucci,Peruvian Primera División,Peru,59.8
255494,J. Tånnander,GK,60,HJK Helsinki,Finnish Veikkausliiga,Sweden,59.75000000000001
232418,Y. Takeda,GK,61,Nagoya Grampus,Japanese J. League Division 1,Japan,59.75
257235,T. Boulhendi,GK,61,OGC Nice,French Ligue 1,Algeria,59.75
251837,O. Rodríguez,GK,60,Club Independiente Santa Fe,Colombian Liga Postobón,Colombia,59.75
258383,P. Morrison,GK,60,Motherwell,Scottish Premiership,Scotland,59.75
260614,Morilla,GK,60,Girona FC,Spanish Segunda División,Spain,59.75
254191,R. Rivas,GK,61,Club Atlético Nacional Potosí,Liga de Fútbol Profesional Boliviano,Bolivia,59.7
184282,R. Lainton,GK,60,Wrexham AFC,English National League,England,59.7
258492,D. Strindholm,GK,60,Málaga CF,Spanish Segunda División,Sweden,59.7
208987,I. Zaid,GK,59,Al Hazem,Saudi Abdul L. Jameel League,Saudi Arabia,59.7
192961,Ł. Budziłek,GK,61,Bruk-Bet Termalica Nieciecza,Polish T-Mobile Ekstraklasa,Poland,59.699999999999996
263254,A. Savin,GK,60,FC Lokomotiv Moscow,Russian Premier League,Russia,59.650000000000006
186494,M. Oxley,GK,61,Harrogate Town,English League Two,England,59.65
244567,A. Putna,GK,61,Real Salt Lake,USA Major League Soccer,United States,59.65
247105,T. Canteros,GK,60,Club Atlético Lanús,Argentina Primera División,Argentina,59.60000000000001
255976,O. Dovin,GK,59,Hammarby IF,Swedish Allsvenskan,Sweden,59.60000000000001
210791,A. Al Saleh,GK,60,Ettifaq FC,Saudi Abdul L. Jameel League,Saudi Arabia,59.6
221798,Fang Jingqi,GK,60,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,59.6
245057,R. Ferrario,GK,60,Club Atlético Huracán,Argentina Primera División,Argentina,59.6
244551,F. Majchrowicz,GK,59,Radomiak Radom,Polish T-Mobile Ekstraklasa,Poland,59.6
260822,E. Bördner,GK,59,Viktoria Köln,German 3. Bundesliga,Germany,59.6
241099,L. Finochietto,GK,60,Argentinos Juniors,Argentina Primera División,Argentina,59.599999999999994
244001,T. Weiner,GK,59,Holstein Kiel,German 2. Bundesliga,Germany,59.55000000000001
140420,B. Murphy,GK,61,Waterford FC,Rep. Ireland Airtricity League,Republic of Ireland,59.550000000000004
152523,S. Flinders,GK,60,Cheltenham Town,English League One,England,59.550000000000004
239354,S. van Bladeren,GK,60,Silkeborg IF,Danish Superliga,Netherlands,59.55
205727,J. Furlan,GK,60,Empoli,Italian Serie A,Italy,59.50000000000001
233691,M. Adamonis,GK,61,Lazio,Italian Serie A,Lithuania,59.5
258288,W. Barlasina,GK,60,Newell's Old Boys,Argentina Primera División,Argentina,59.5
262157,M. Mignon,GK,59,Seraing,Belgian Jupiler Pro League,Belgium,59.5
244172,M. Harsman,GK,60,SV Meppen,German 3. Bundesliga,Germany,59.45000000000001
246843,E. González,GK,60,Estudiantes de La Plata,Argentina Primera División,Argentina,59.45000000000001
212763,S. McGuinness,GK,60,Bohemian FC,Rep. Ireland Airtricity League,Republic of Ireland,59.45
220985,J. Brattberg,GK,60,BK Häcken,Swedish Allsvenskan,Sweden,59.45
251369,O. Djoco,GK,60,Clermont Foot 63,French Ligue 1,France,59.45
253171,L. Oppermann,GK,59,Hamburger SV,German 2. Bundesliga,Germany,59.45
260933,E. Kılıçarslan,GK,59,Gazişehir Gaziantep F.K.,Turkish Süper Lig,Turkey,59.45
248019,R. Ducan,GK,59,CS Mioveni,Romanian Liga I,Romania,59.400000000000006
261466,M. Silva,GK,60,Academia Puerto Cabello,Venezuelan Primera División,Venezuela,59.4
236252,V. Karakuş,GK,58,Adana Demirspor,Turkish Süper Lig,Turkey,59.35000000000001
263851,A. Paulsen,GK,58,Wellington Phoenix,Australian Hyundai A-League,New Zealand,59.35000000000001
235086,Á. Varga,GK,60,Ferencvárosi TC,Hungarian Nemzeti Bajnokság I,Hungary,59.35
188815,R. Lejeune,GK,59,US Quevilly Rouen Métropole,French Ligue 2,France,59.35
237171,H. Acevedo,GK,59,Deportivo Cali,Colombian Liga Postobón,Colombia,59.35
229243,T. Wiesner,GK,60,VfL Osnabrück,German 3. Bundesliga,Germany,59.349999999999994
242804,B. Lundgaard,GK,61,Atlanta United,USA Major League Soccer,United States,59.300000000000004
